species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Setipinna_taty,2.7565760221e+00,1.5092253721e+03,2.0000000000e-01,5.2000000000e-04,4.2000000000e+00,8.6300000000e+01,2.1873472716e+01,3.0175000000e+02,True,5.2082588727e+01,1.1569730070e-02,2.0709203422e-02,2.0364627454e+01,2.8643095731e-01,3.1367235712e-04,2.3081409438e+02,3.4370200499e-02,6.6096200531e-01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,train
Setonix_brachyurus,2.6711773870e+01,9.3615084882e+02,3.0000000000e-01,4.0400000000e-01,1.3320000000e+03,5.0000000000e+03,2.0637699602e-02,3.1015000000e+02,False,4.8639906048e+02,1.2335218870e-01,3.7608678523e-02,3.4190249391e+01,1.0000000000e+00,2.0885169950e-04,7.5054390082e+05,1.6085526680e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Setopagis_parvula,3.4704648486e+00,6.2842050054e+02,2.8000000000e-01,4.5000000000e+00,3.5150000000e+01,3.7000000000e+01,3.7872730090e-02,3.1285000000e+02,False,3.1579251718e+03,2.1430364385e-02,2.3292159792e-02,2.6021487671e+03,1.0000000000e+00,1.6789135183e-01,5.6016206248e+02,6.2446710418e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Setophaga_aestiva,2.4497398931e+00,4.8828958167e+02,2.8000000000e-01,1.2370000000e+00,9.3100000000e+00,9.8000000000e+00,2.2527615605e-01,3.1475000000e+02,False,2.3503960182e+03,6.5020237879e-02,2.2412540499e-02,2.6437572692e+03,1.0000000000e+00,1.3455975507e-01,6.4380974248e+02,6.5931027756e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Setophaga_caerulescens,2.5518123887e+00,4.4389961970e+02,2.8000000000e-01,1.5000000000e+00,8.5500000000e+00,9.0000000000e+00,1.5836913771e-01,3.1475000000e+02,False,1.6164098679e+03,1.9177292216e-01,2.9606201589e-02,1.3277815665e+03,1.0000000000e+00,1.3374181215e-01,4.8095520883e+03,8.7522774371e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,val
Setophaga_citrina,2.4497398931e+00,3.6399768815e+02,2.8000000000e-01,1.9000000000e+00,9.7850000000e+00,1.0300000000e+01,1.6219883236e-01,3.1475000000e+02,False,4.1983337626e+03,1.6321429166e-01,2.2984502932e-02,4.9797943705e+03,1.0000000000e+00,1.9471969883e-01,1.4312622037e+03,8.5616334986e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,val
Setophaga_discolor,2.4497398931e+00,4.5721660829e+02,2.8000000000e-01,1.1000000000e+00,7.3150000000e+00,7.7000000000e+00,1.3516569363e-01,3.1475000000e+02,False,1.8435699830e+03,9.2164434817e-02,2.5539397384e-02,1.9480434280e+03,1.0000000000e+00,1.3238503070e-01,1.2860219899e+03,8.1914554705e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Setophaga_kirtlandii,2.8784443744e+00,3.9950965773e+02,2.8000000000e-01,1.3000000000e+00,1.3490000000e+01,1.4200000000e+01,1.0362703178e-01,3.1475000000e+02,False,1.2587461235e+03,4.3482403987e-02,2.5115436716e-02,1.0245841856e+03,1.0000000000e+00,7.9888590984e-02,1.3550138876e+03,7.4882917846e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,test
Setophaga_petechia,2.2455949020e+00,4.8385058547e+02,2.8000000000e-01,1.3200000000e+00,9.5000000000e+00,1.0000000000e+01,1.0362703178e-01,3.1475000000e+02,False,2.4185446192e+03,7.8489289259e-02,2.7523752391e-02,2.5286287761e+03,1.0000000000e+00,1.2159485119e-01,1.2280926828e+03,8.5988100701e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,test
Setophaga_ruticilla,2.4497398931e+00,4.4833861590e+02,2.8000000000e-01,1.1000000000e+00,8.0750000000e+00,8.5000000000e+00,9.0110462422e-02,3.1475000000e+02,False,1.2851472446e+03,8.2690975230e-02,2.7540638261e-02,1.1586306470e+03,1.0000000000e+00,8.4982840074e-02,2.0645422270e+03,8.8130226188e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Setophaga_striata,2.4497398931e+00,3.5955869196e+02,2.8000000000e-01,1.5000000000e+00,1.4250000000e+01,1.5000000000e+01,2.2527615605e-01,3.1475000000e+02,False,3.2958473051e+03,1.0153702055e-01,2.2351330533e-02,3.4590699038e+03,1.0000000000e+00,1.0728854235e-01,1.3812410321e+03,7.9803197885e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,train
Setophaga_townsendi,2.4497398931e+00,4.7053359688e+02,2.8000000000e-01,1.5200000000e+00,8.1700000000e+00,8.6000000000e+00,9.5742366323e-02,3.1475000000e+02,False,2.8514256582e+03,7.7008833905e-02,2.4540806114e-02,3.4333194703e+03,1.0000000000e+00,1.8514066783e-01,7.5875252943e+02,8.2200952218e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,test
Setophaga_virens,2.4497398931e+00,2.6633977182e+02,2.8000000000e-01,1.8000000000e+00,8.0750000000e+00,8.5000000000e+00,9.0110462422e-02,3.1475000000e+02,False,2.4172521055e+03,1.2225797508e-01,2.8755001563e-02,2.5055741029e+03,1.0000000000e+00,1.9707865060e-01,1.8187109159e+03,8.7524663466e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,train
Sialia_currucoides,2.6538848842e+00,3.9950965773e+02,2.8000000000e-01,3.1400000000e+00,2.8120000000e+01,2.9600000000e+01,2.2527615605e-01,3.1475000000e+02,False,6.5542656324e+02,1.6326273967e-01,5.6253303945e-02,2.4963223314e+02,1.0000000000e+00,5.6890421761e-02,4.0296014677e+04,7.9754743216e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,val
Sialia_mexicana,2.8580298753e+00,3.8619266914e+02,2.8000000000e-01,3.7000000000e+00,2.6220000000e+01,2.7600000000e+01,1.6895711704e-01,3.1475000000e+02,False,3.0556774718e+03,3.8186312640e-01,2.6862939928e-02,1.6375236022e+03,1.0000000000e+00,1.0050407119e-01,2.1831026674e+04,9.4175307531e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Siganus_luridus,6.0497128814e+00,1.3857612587e+03,2.0000000000e-01,9.2000000000e-05,4.5000000000e+01,2.4767000000e+02,9.4821311492e+02,3.0015000000e+02,True,1.3754897147e+01,2.2204446622e-01,1.2642437884e-02,1.3896260679e+01,2.4227610657e-03,5.7968784703e-04,8.3098357929e+04,2.2492385328e-01,1.3482783859e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,train
Siganus_rivulatus,2.3621380577e+00,1.6610600652e+03,2.0000000000e-01,8.7000000000e-05,3.1300000000e+01,3.5000000000e+02,3.6707704196e+03,3.0015000000e+02,True,3.1810054563e+01,7.5544910267e-02,2.9437000000e-02,3.7966702277e+01,1.4747118062e-03,8.1875580946e-04,2.5487614544e+04,5.3908660115e-02,1.1509449769e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,train
Sillago_aeolus,1.8539402297e+00,6.7668818383e+02,2.0000000000e-01,1.5000000000e-04,1.2640000000e+01,1.9750000000e+02,8.0391532319e+02,3.0165000000e+02,True,4.9142066652e+01,7.6553647237e-02,2.2309523687e-02,2.7941415741e+01,3.1697567799e-02,2.3095327238e-04,6.0764468043e+03,3.1682813334e-02,3.1819993845e-01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Sillago_burrus,1.4920536830e+00,1.4522655848e+03,2.0000000000e-01,1.5000000000e-04,2.6311605384e+01,5.1020000000e+02,8.2629514367e+02,3.0085000000e+02,True,9.7765058967e+01,2.0401018411e-02,2.5993860695e-02,5.1309168232e+01,2.2973146513e-02,1.6973786278e-04,2.3638624296e+03,2.3292750215e-02,2.8558822578e-01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Sillago_ciliata,6.3514342094e+00,4.9017029460e+03,2.0000000000e-01,1.5000000000e-04,1.2021677183e+02,1.4000000000e+03,1.7055297092e+03,2.9855000000e+02,True,9.0256522982e+01,4.8283000973e-02,2.5374000000e-02,2.1669039309e+01,7.8565484125e-02,1.1265041574e-05,2.5486249266e+04,5.8743248961e-02,4.2893960112e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Sillago_flindersi,8.4977018530e+00,3.3836303742e+03,2.0000000000e-01,3.5000000000e-04,3.3028011322e+01,3.5500000000e+02,3.9011353311e+02,2.8855000000e+02,True,1.5536720608e+02,4.2944051886e-01,7.5620292673e-02,2.3250193026e+01,2.2464027707e-01,4.1809526363e-05,1.0283517292e+05,4.7916996685e-02,6.0909155105e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train
Sillago_japonica,3.9892079479e+00,1.9414145347e+03,2.0000000000e-01,1.5000000000e-04,2.5237500000e+01,2.0190000000e+02,2.1293752190e+02,2.9445000000e+02,True,7.8226775586e+01,8.5816506962e-02,1.7649799609e-02,1.5252707072e+01,9.9999919856e-01,3.5488675619e-06,1.0681815796e+04,6.3272886341e-02,9.9999973433e-01,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train
Sillago_schomburgkii,8.4432910536e+00,5.2830878307e+03,2.0000000000e-01,1.5000000000e-04,7.1644952624e+01,4.6600000000e+02,4.9289356593e+02,2.9115000000e+02,True,1.4553672075e+02,7.4765255427e-02,2.5374000000e-02,5.4544748090e+01,7.2836687708e-02,1.4589329986e-05,2.7117150551e+04,6.0243276995e-02,4.1919558569e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,val
Sillago_sihama,2.0856827584e+00,1.1842043217e+03,2.0000000000e-01,1.5000000000e-04,3.3706455735e+01,2.1560000000e+02,9.8124958565e+02,3.0165000000e+02,True,3.7784786791e+01,1.7060328342e-01,1.8412397462e-02,1.1219025131e+01,1.4471188695e-01,1.8262575361e-05,4.2569790397e+04,7.9346055310e-02,5.2648439025e-01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,test
Sillago_vittata,3.8622414428e+00,2.2555490026e+03,2.0000000000e-01,1.5000000000e-04,4.4221629630e+01,2.9150000000e+02,5.3202125009e+02,2.9595000000e+02,True,8.1567607181e+01,7.7507283750e-02,2.5374000000e-02,3.3255486451e+01,6.7319080152e-02,3.4221888447e-05,1.6949313768e+04,6.8055051715e-02,4.0827572677e-01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Silurus_glanis,7.0000000000e+00,2.9200000000e+04,2.0000000000e-01,1.2000000000e-03,4.5000000000e+03,1.1400000000e+05,9.3698630137e+03,2.9315000000e+02,True,5.4779467671e+02,1.5017847068e-01,2.1057743378e-02,1.7880624151e+01,9.9999995744e-01,1.6893979631e-07,9.5490386581e+05,3.4248252665e-02,9.9999998583e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Silurus_triostegus,1.3000000000e+01,4.0150000000e+03,2.0000000000e-01,1.2000000000e-03,2.8030000000e+02,7.4000000000e+03,3.2958904110e+02,2.9315000000e+02,True,2.2184067064e+02,5.9690186919e-02,1.8115832529e-02,1.6507410058e+01,9.9999999369e-01,3.3427476546e-06,3.2860774291e+04,3.1081164402e-02,9.9999999790e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Siniperca_chuatsi,4.6406213407e-01,1.5244441104e+03,2.0000000000e-01,1.2000000000e-03,1.8700000000e+02,8.0000000000e+03,5.4794520548e+02,3.0015000000e+02,True,2.5980343271e+02,8.7572888211e-03,2.1209816248e-01,3.2253380220e+01,8.0638537438e-02,5.9812940445e-05,9.1541067836e+03,1.0244082016e-02,4.3295920964e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,test
Sinosuthora_zappeyi,2.8580298753e+00,5.7706950561e+02,2.8000000000e-01,1.0000000000e+00,9.5000000000e+00,1.0000000000e+01,6.9835608377e-02,3.1475000000e+02,False,9.7246090707e+02,2.8230422013e-02,2.4830990969e-02,8.4018385885e+02,1.0000000000e+00,8.0860795083e-02,7.3679244562e+02,7.2696317635e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,val
Siphateles_bicolor,5.8181869717e+00,2.1347210753e+03,2.0000000000e-01,9.0000000000e-04,1.8257887517e+01,1.2500000000e+03,9.6874014310e+01,2.8615000000e+02,True,9.3889553755e+01,4.9453938413e-01,3.8462000000e-02,1.2075750892e+01,1.0228802378e-01,8.4521349946e-04,3.1348058144e+04,3.2314239593e-03,4.6934845195e-01,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,test
Siren_lacertina,7.2371066173e+01,1.1006432981e+04,2.8000000000e-01,4.4848180568e-03,1.4200000000e+01,1.0000000000e+03,3.1799584899e+00,2.9115000000e+02,False,3.8651900368e+02,4.6882654573e-02,1.2109289892e-02,6.4518656240e+01,1.0000000000e+00,6.4541174106e-04,1.7801366460e+03,6.0261018656e-03,1.0000000000e+00,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,train
Sitta_europaea,3.1642473620e+00,5.7263050941e+02,2.8000000000e-01,1.4000000000e+00,2.0900000000e+01,2.2000000000e+01,2.0274854045e-01,3.1475000000e+02,False,5.8626793366e+02,8.2194264384e-02,3.0955112517e-02,3.0320323225e+02,1.0000000000e+00,4.0097955146e-02,9.0953636447e+03,7.4344705679e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Smaug_giganteus,9.1751316217e+01,9.0885000000e+03,3.0000000000e-01,7.0000000000e+00,1.6000000000e+02,2.5100000000e+02,3.4246575342e-03,2.9315000000e+02,False,1.6929591309e+02,8.9534026962e-02,2.6047348653e-02,2.9948356974e+01,1.0000000000e+00,2.1055603104e-02,1.6441839766e+05,4.0948824036e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Smeringurus_mesaensis,2.3096020979e+02,1.3509590353e+03,1.7000000000e-01,1.3000000000e-02,1.6000000000e+00,2.2000000000e+00,9.9584253154e-02,2.9815000000e+02,True,1.3900893747e+01,5.7516932910e-02,2.7147284215e-02,3.0947766618e+01,2.0049081498e-02,2.4182159048e-01,7.7352281156e+02,3.3302929281e-01,3.1361529150e-01,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Smutsia_gigantea,4.2164356447e+01,2.7679838315e+03,3.0000000000e-01,5.0000000000e+02,8.0000000000e+03,3.2100000000e+04,9.0318446645e-03,3.0655000000e+02,False,4.1863146872e+02,2.3107906921e-02,3.4443657239e-02,1.8105418023e+01,1.0000000000e+00,5.5547877988e-02,6.1054341317e+05,2.4740828919e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Smutsia_temminckii,3.7159234998e+01,2.7679838315e+03,3.0000000000e-01,3.4000000000e+02,8.0000000000e+03,1.6100000000e+04,9.0318446645e-03,3.0655000000e+02,False,5.0472583739e+02,2.7735854115e-02,3.5598401131e-02,2.7729540919e+01,1.0000000000e+00,3.2407186956e-02,8.7719083872e+05,4.0015914354e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Solea_senegalensis,3.7476388978e+00,4.9154388111e+03,2.0000000000e-01,1.7700000000e-04,8.5000000000e+02,1.8300000000e+03,3.6859383682e+03,2.9315000000e+02,True,1.0285359428e+02,1.6350250002e-01,7.9713763970e-02,2.3673731577e+01,2.9279858657e-02,4.2687662563e-06,1.1508570447e+06,3.0541669670e-01,3.0889202146e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Solea_solea,1.3975056073e+01,1.6577910267e+04,2.0000000000e-01,4.5980000000e-04,1.7300000000e+02,1.1097000000e+03,1.7328016340e+03,2.8615000000e+02,True,2.8971546962e+02,2.1748881837e-01,7.2774360166e-02,3.4194363269e+01,5.2973132395e-02,3.4406400227e-05,1.9560946035e+05,7.5220366562e-03,3.7622404533e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Somateria_mollissima,6.9091204782e+00,1.7721252763e+03,2.8000000000e-01,7.2000000000e+01,1.8240000000e+03,1.9200000000e+03,8.5321281754e-02,3.1415000000e+02,False,1.5472339609e+04,2.7365743734e-01,2.2538799434e-02,4.2528698233e+03,1.0000000000e+00,3.3271288427e-02,1.6304139017e+05,9.7176053476e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,train
Sorex_araneus,2.3727383688e+01,2.3499653378e+02,3.0000000000e-01,4.4000000000e-01,8.2000000000e+00,8.4000000000e+00,2.4510999832e-01,3.1145000000e+02,False,3.5638754202e+03,4.8392706464e-02,2.0757594749e-01,2.2414698000e+03,1.0000000000e+00,6.7763026097e-04,1.2227076954e+05,6.1937753078e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,val
Sotalia_fluviatilis,1.2443972203e+02,2.8152608006e+03,3.0000000000e-01,3.9785879630e+03,4.3090229034e+04,5.5000000000e+04,6.2161203666e-03,3.1035000000e+02,False,4.2412855394e+02,5.9910000000e-02,1.7556918625e-02,1.7283690657e+01,1.0000000000e+00,4.3620608492e-02,4.5062274822e+06,6.6647729074e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Sotalia_guianensis,7.1621116304e+01,3.2174409150e+03,3.0000000000e-01,6.6895583630e+03,7.2451483965e+04,1.2100000000e+05,6.2161203666e-03,3.1035000000e+02,False,5.9277913863e+02,1.4228726613e-01,2.1874938027e-02,1.7528406981e+01,1.0000000000e+00,6.9554258436e-02,2.5819068578e+07,7.2765744750e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Spatula_discors,4.9198942854e+00,1.0680082217e+03,2.8000000000e-01,1.8300000000e+01,3.7525000000e+02,3.9500000000e+02,2.1722679216e-01,3.1435000000e+02,False,2.3950107191e+03,3.8941052845e-01,2.6870158198e-02,4.8007991135e+02,1.0000000000e+00,2.7239975506e-02,4.1137481364e+05,9.3825254788e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,train
Speleomantes_ambrosii,6.5585375058e+02,1.3342860729e+04,2.8000000000e-01,8.7100000000e-02,6.0364421465e+00,1.3300000000e+01,1.2740895933e-02,2.8815000000e+02,False,9.6054002334e+01,1.7329032067e-01,9.7719096308e-03,4.5623040807e+01,1.0000000000e+00,2.2841762917e-02,2.7054670800e+03,1.0730351740e-01,1.0000000000e+00,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,val
Speleomantes_imperialis,2.7777902503e+02,9.9631147417e+03,2.8000000000e-01,8.7100000000e-02,2.9000000000e+00,7.8000000000e+00,1.7062937084e-02,2.8815000000e+02,False,7.7046068007e+01,2.1487603370e-01,1.4168290497e-02,3.6567587118e+01,1.0000000000e+00,2.0051651605e-02,5.0920150547e+03,2.2480004654e-01,1.0000000000e+00,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Spermestes_cucullata,2.4497398931e+00,2.6633977182e+02,2.8000000000e-01,5.5000000000e-01,8.5405000000e+00,8.9900000000e+00,1.1263807803e-01,3.1475000000e+02,False,5.7794580943e+02,7.6902829859e-02,2.9349071773e-02,4.0953792769e+02,1.0000000000e+00,3.3747239625e-02,3.9769604696e+03,8.8468319533e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Sphaerodactylus_vincenti,3.6733657142e+01,1.0557310911e+03,3.0000000000e-01,5.8945185185e-02,3.5619250000e-01,5.8000000000e-01,9.4721090290e-03,2.9915000000e+02,False,2.5686457577e+01,2.5186830804e-01,1.7001827250e-02,2.4317939256e+01,1.0000000000e+00,1.6591229846e-01,8.6001327908e+02,4.2574192280e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Spheniscus_demersus,8.1657996438e+00,1.6559881957e+03,2.8000000000e-01,9.4000000000e+01,3.3250000000e+03,3.5000000000e+03,3.2971249519e-02,3.1135000000e+02,False,3.1154634658e+03,2.1342799369e-02,2.7254373103e-02,5.3314613192e+02,1.0000000000e+00,2.8973182380e-02,6.6503161671e+04,6.6410749054e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,test
Spheniscus_humboldti,8.1657996438e+00,1.6559881957e+03,2.8000000000e-01,9.6000000000e+01,4.7500000000e+03,5.0000000000e+03,3.2971249519e-02,3.1135000000e+02,False,3.8188751458e+03,1.3796059238e-02,2.4910921756e-02,6.4173825180e+02,1.0000000000e+00,2.3790521395e-02,4.1469966125e+04,6.0115996655e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,val
Spinus_pinus,2.6538848842e+00,4.8828958167e+02,2.8000000000e-01,1.1000000000e+00,1.2065000000e+01,1.2700000000e+01,6.7582846816e-02,3.1475000000e+02,False,9.7273594711e+02,3.0065254350e-02,2.8054821529e-02,7.4635440975e+02,1.0000000000e+00,6.0232834108e-02,1.2061444641e+03,7.8917946313e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,test
Spinus_tristis,2.6538848842e+00,5.7706950561e+02,2.8000000000e-01,1.3000000000e+00,1.6150000000e+01,1.7000000000e+01,2.2527615605e-01,3.1475000000e+02,False,1.6243058465e+03,9.4065973969e-02,2.5257831584e-02,1.2720658273e+03,1.0000000000e+00,6.5562730489e-02,3.1400344642e+03,7.9837004212e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Spisula_solidissima,2.0000000000e+00,1.7123842953e+04,9.0000000000e-02,1.0211111111e-06,3.7220296469e+02,6.7131317643e+04,3.6000000000e+05,2.8715000000e+02,True,2.0520282476e+01,6.2366853279e-01,1.8315379098e-02,7.8028675053e+00,7.7299563739e-03,9.4855255165e-05,2.9736346083e+03,3.2180021365e-03,1.9794096178e-01,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train
Spiza_americana,2.4497398931e+00,2.1307181746e+02,2.8000000000e-01,2.8000000000e+00,2.3940000000e+01,2.5200000000e+01,1.5769330924e-01,3.1475000000e+02,False,4.8819601685e+03,8.9681310797e-02,2.4781975462e-02,4.7894411033e+03,1.0000000000e+00,1.1912711227e-01,1.5967346348e+03,8.2790997405e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,test
Spizella_breweri,2.4497398931e+00,2.7521776421e+02,2.8000000000e-01,1.4500000000e+00,1.1875000000e+01,1.2500000000e+01,1.8022092484e-01,3.1475000000e+02,False,3.9092775840e+03,5.8525501133e-02,2.0570645948e-02,4.9575800137e+03,1.0000000000e+00,1.4862300096e-01,4.3172884207e+02,6.9523005804e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Spizella_pallida,2.4497398931e+00,3.0629073759e+02,2.8000000000e-01,1.2000000000e+00,1.0877500000e+01,1.1450000000e+01,9.0110462422e-02,3.1475000000e+02,False,2.4254895179e+03,2.5467083764e-02,2.2166344021e-02,2.7401480695e+03,1.0000000000e+00,1.1279908180e-01,2.8166544527e+02,6.8858362049e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,test
Spizella_passerina,2.4497398931e+00,5.2380155125e+02,2.8000000000e-01,1.3000000000e+00,1.1590000000e+01,1.2200000000e+01,1.8022092484e-01,3.1475000000e+02,False,2.7219730460e+03,6.6194987393e-02,2.2850089021e-02,2.9711946036e+03,1.0000000000e+00,1.1902629719e-01,8.0190827996e+02,7.4024931568e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Spizella_pusilla,2.4497398931e+00,5.0544515152e+02,2.8000000000e-01,1.2000000000e+00,1.1666000000e+01,1.2280000000e+01,1.6302461256e-01,3.1365000000e+02,False,2.7078334724e+03,4.6460710418e-02,2.1984265453e-02,3.0378510523e+03,1.0000000000e+00,1.2924810893e-01,4.5350516720e+02,6.2214619308e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Spizelloides_arborea,2.4497398931e+00,4.7941158928e+02,2.8000000000e-01,1.6000000000e+00,1.6055000000e+01,1.6900000000e+01,9.0110462422e-02,3.1475000000e+02,False,3.9793222771e+03,3.7289631864e-02,2.1178026909e-02,4.6477599361e+03,1.0000000000e+00,1.0460304963e-01,4.2105816035e+02,7.9538123867e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,train
